Year,UNIT_MEASURE,Municipality,Sex,Age,Value
2013,Number,East Ilidza,F,50-54,615
2013,Number,East Drvar,Both sexes,50-54,9
2013,Number,East Drvar,M,50-54,9
2013,Number,East Drvar,F,50-54,0
2013,Number,East Mostar,Both sexes,50-54,15
2013,Number,East Mostar,M,50-54,8
2013,Number,East Mostar,F,50-54,7
2013,Number,East Stari Grad,Both sexes,50-54,96
2013,Number,East Stari Grad,M,50-54,47
2013,Number,East Stari Grad,F,50-54,49
2013,Number,East Novo Sarajevo,Both sexes,50-54,741
2013,Number,East Novo Sarajevo,M,50-54,322
2013,Number,East Novo Sarajevo,F,50-54,419
2013,Number,Jezero,Both sexes,50-54,96
2013,Number,Jezero,M,50-54,47
2013,Number,Jezero,F,50-54,49
2013,Number,Kalinovik,Both sexes,50-54,176
2013,Number,Kalinovik,M,50-54,100
2013,Number,Kalinovik,F,50-54,76
2013,Number,Knezevo,Both sexes,50-54,787
2013,Number,Knezevo,M,50-54,398
2013,Number,Knezevo,F,50-54,389
2013,Number,Kozarska Dubica,Both sexes,50-54,1810
2013,Number,Kozarska Dubica,M,50-54,896
2013,Number,Kozarska Dubica,F,50-54,914
2013,Number,Kostajnica,Both sexes,50-54,485
2013,Number,Kostajnica,M,50-54,222
2013,Number,Kostajnica,F,50-54,263
2013,Number,Kotor Varos,Both sexes,50-54,1370
2013,Number,Kotor Varos,M,50-54,673
2013,Number,Kotor Varos,F,50-54,697
2013,Number,Krupa Na Uni,Both sexes,50-54,120
2013,Number,Krupa Na Uni,M,50-54,76
2013,Number,Krupa Na Uni,F,50-54,44
2013,Number,Kupres,Both sexes,50-54,16
2013,Number,Kupres,M,50-54,10
2013,Number,Kupres,F,50-54,6
2013,Number,Laktasi,Both sexes,50-54,2564
2013,Number,Laktasi,M,50-54,1262
2013,Number,Laktasi,F,50-54,1302
2013,Number,Lopare,Both sexes,50-54,1345
2013,Number,Lopare,M,50-54,740
2013,Number,Lopare,F,50-54,605
2013,Number,Ljubinje,Both sexes,50-54,278
2013,Number,Ljubinje,M,50-54,137
2013,Number,Ljubinje,F,50-54,141
2013,Number,Milici,Both sexes,50-54,927
2013,Number,Milici,M,50-54,424
2013,Number,Milici,F,50-54,503
2013,Number,Modrica,Both sexes,50-54,1979
2013,Number,Modrica,M,50-54,976
2013,Number,Modrica,F,50-54,1003
2013,Number,Mrkonjic Grad,Both sexes,50-54,1096
2013,Number,Mrkonjic Grad,M,50-54,500
2013,Number,Mrkonjic Grad,F,50-54,596
2013,Number,Nevesinje,Both sexes,50-54,939
2013,Number,Nevesinje,M,50-54,512
2013,Number,Nevesinje,F,50-54,427
2013,Number,Novi Grad,Both sexes,50-54,2252
2013,Number,Novi Grad,M,50-54,1182
2013,Number,Novi Grad,F,50-54,1070
2013,Number,Novo Gorazde,Both sexes,50-54,247
2013,Number,Novo Gorazde,M,50-54,125
2013,Number,Novo Gorazde,F,50-54,122
2013,Number,Osmaci,Both sexes,50-54,452
2013,Number,Osmaci,M,50-54,240
2013,Number,Osmaci,F,50-54,212
2013,Number,Ostra Luka,Both sexes,50-54,205
2013,Number,Ostra Luka,M,50-54,124
2013,Number,Ostra Luka,F,50-54,81
2013,Number,Pale,Both sexes,50-54,1654
2013,Number,Pale,M,50-54,756
2013,Number,Pale,F,50-54,898
2013,Number,Pelagicevo,Both sexes,50-54,315
2013,Number,Pelagicevo,M,50-54,176
2013,Number,Pelagicevo,F,50-54,139
2013,Number,Petrovac,Both sexes,50-54,23
2013,Number,Petrovac,M,50-54,14
2013,Number,Petrovac,F,50-54,9
2013,Number,Petrovo,Both sexes,50-54,559
2013,Number,Petrovo,M,50-54,259
2013,Number,Petrovo,F,50-54,300
2013,Number,City of Prijedor,Both sexes,50-54,6657
2013,Number,City of Prijedor,M,50-54,3373
2013,Number,City of Prijedor,F,50-54,3284
2013,Number,Prnjavor,Both sexes,50-54,2476
2013,Number,Prnjavor,M,50-54,1251
2013,Number,Prnjavor,F,50-54,1225
2013,Number,Ribnik,Both sexes,50-54,431
2013,Number,Ribnik,M,50-54,235
2013,Number,Ribnik,F,50-54,196
2013,Number,Rogatica,Both sexes,50-54,816
2013,Number,Rogatica,M,50-54,417
2013,Number,Rogatica,F,50-54,399
2013,Number,Rudo,Both sexes,50-54,637
2013,Number,Rudo,M,50-54,332
2013,Number,Rudo,F,50-54,305
2013,Number,Sokolac,Both sexes,50-54,974
2013,Number,Sokolac,M,50-54,475
2013,Number,Sokolac,F,50-54,499
2013,Number,Srbac,Both sexes,50-54,1208
2013,Number,Srbac,M,50-54,620
2013,Number,Srbac,F,50-54,588
2013,Number,Srebrenica,Both sexes,50-54,927
2013,Number,Srebrenica,M,50-54,464
2013,Number,Srebrenica,F,50-54,463
2013,Number,Teslic,Both sexes,50-54,2823
2013,Number,Teslic,M,50-54,1328
2013,Number,Teslic,F,50-54,1495
2013,Number,City of Trebinje,Both sexes,50-54,2211
2013,Number,City of Trebinje,M,50-54,1027
2013,Number,City of Trebinje,F,50-54,1184
2013,Number,Trnovo,Both sexes,50-54,171
2013,Number,Trnovo,M,50-54,77
2013,Number,Trnovo,F,50-54,94
2013,Number,Ugljevik,Both sexes,50-54,1332
2013,Number,Ugljevik,M,50-54,716
2013,Number,Ugljevik,F,50-54,616
2013,Number,Foca,Both sexes,50-54,1429
2013,Number,Foca,M,50-54,748
2013,Number,Foca,F,50-54,681
2013,Number,Han Pijesak,Both sexes,50-54,324
2013,Number,Han Pijesak,M,50-54,171
2013,Number,Han Pijesak,F,50-54,153
2013,Number,Cajnice,Both sexes,50-54,402
2013,Number,Cajnice,M,50-54,200
2013,Number,Cajnice,F,50-54,202
2013,Number,Celinac,Both sexes,50-54,1230
2013,Number,Celinac,M,50-54,605
2013,Number,Celinac,F,50-54,625
2013,Number,Samac,Both sexes,50-54,1347
2013,Number,Samac,M,50-54,641
2013,Number,Samac,F,50-54,706
2013,Number,Sekovici,Both sexes,50-54,565
2013,Number,Sekovici,M,50-54,294
2013,Number,Sekovici,F,50-54,271
2013,Number,Sipovo,Both sexes,50-54,810
2013,Number,Sipovo,M,50-54,420
2013,Number,Sipovo,F,50-54,390
2013,Number,City of Banja Luka,Both sexes,55-59,13975
2013,Number,City of Banja Luka,M,55-59,6507
2013,Number,City of Banja Luka,F,55-59,7468
2013,Number,Berkovici,Both sexes,55-59,120
2013,Number,Berkovici,M,55-59,53
2013,Number,Berkovici,F,55-59,67
2013,Number,City of Bijeljina,Both sexes,55-59,8039
2013,Number,City of Bijeljina,M,55-59,3902
2013,Number,City of Bijeljina,F,55-59,4137
2013,Number,Bileca,Both sexes,55-59,777
2013,Number,Bileca,M,55-59,384
2013,Number,Bileca,F,55-59,393
2013,Number,Bratunac,Both sexes,55-59,1515
2013,Number,Bratunac,M,55-59,740
2013,Number,Bratunac,F,55-59,775
2013,Number,Brod,Both sexes,55-59,1189
2013,Number,Brod,M,55-59,567
2013,Number,Brod,F,55-59,622
2013,Number,Visegrad,Both sexes,55-59,887
2013,Number,Visegrad,M,55-59,419
2013,Number,Visegrad,F,55-59,468
2013,Number,Vlasenica,Both sexes,55-59,950
2013,Number,Vlasenica,M,55-59,454
2013,Number,Vlasenica,F,55-59,496
2013,Number,Vukosavlje,Both sexes,55-59,278
2013,Number,Vukosavlje,M,55-59,145
2013,Number,Vukosavlje,F,55-59,133
2013,Number,Gacko,Both sexes,55-59,697
2013,Number,Gacko,M,55-59,367
2013,Number,Gacko,F,55-59,330
2013,Number,City of Gradiska,Both sexes,55-59,4132
2013,Number,City of Gradiska,M,55-59,1980
2013,Number,City of Gradiska,F,55-59,2152
2013,Number,City of Derventa,Both sexes,55-59,1818
2013,Number,City of Derventa,M,55-59,883
2013,Number,City of Derventa,F,55-59,935
2013,Number,City of Doboj,Both sexes,55-59,5439
2013,Number,City of Doboj,M,55-59,2583
2013,Number,City of Doboj,F,55-59,2856
2013,Number,Donji Zabar,Both sexes,55-59,246
2013,Number,Donji Zabar,M,55-59,130
2013,Number,Donji Zabar,F,55-59,116
2013,Number,City of Zvornik,Both sexes,55-59,4224
2013,Number,City of Zvornik,M,55-59,2050
2013,Number,City of Zvornik,F,55-59,2174
2013,Number,East Ilidza,Both sexes,55-59,1312
2013,Number,East Ilidza,M,55-59,613
2013,Number,East Ilidza,F,55-59,699
2013,Number,East Drvar,Both sexes,55-59,9
2013,Number,East Drvar,M,55-59,4
2013,Number,East Drvar,F,55-59,5
2013,Number,East Mostar,Both sexes,55-59,10
2013,Number,East Mostar,M,55-59,6
2013,Number,East Mostar,F,55-59,4
2013,Number,East Stari Grad,Both sexes,55-59,112
2013,Number,East Stari Grad,M,55-59,52
2013,Number,East Stari Grad,F,55-59,60
2013,Number,East Novo Sarajevo,Both sexes,55-59,873
2013,Number,East Novo Sarajevo,M,55-59,413
2013,Number,East Novo Sarajevo,F,55-59,460
2013,Number,Jezero,Both sexes,55-59,84
2013,Number,Jezero,M,55-59,51
2013,Number,Jezero,F,55-59,33
2013,Number,Kalinovik,Both sexes,55-59,212
2013,Number,Kalinovik,M,55-59,106
2013,Number,Kalinovik,F,55-59,106
2013,Number,Knezevo,Both sexes,55-59,745
2013,Number,Knezevo,M,55-59,344
2013,Number,Knezevo,F,55-59,401
2013,Number,Kozarska Dubica,Both sexes,55-59,1839
2013,Number,Kozarska Dubica,M,55-59,932
2013,Number,Kozarska Dubica,F,55-59,907
2013,Number,Kostajnica,Both sexes,55-59,503
2013,Number,Kostajnica,M,55-59,268
2013,Number,Kostajnica,F,55-59,235
2013,Number,Kotor Varos,Both sexes,55-59,1234
2013,Number,Kotor Varos,M,55-59,569
2013,Number,Kotor Varos,F,55-59,665
2013,Number,Krupa Na Uni,Both sexes,55-59,114
2013,Number,Krupa Na Uni,M,55-59,70
2013,Number,Krupa Na Uni,F,55-59,44
2013,Number,Kupres,Both sexes,55-59,19
2013,Number,Kupres,M,55-59,13
2013,Number,Kupres,F,55-59,6
2013,Number,Laktasi,Both sexes,55-59,2575
2013,Number,Laktasi,M,55-59,1270
2013,Number,Laktasi,F,55-59,1305
2013,Number,Lopare,Both sexes,55-59,1214
2013,Number,Lopare,M,55-59,651
2013,Number,Lopare,F,55-59,563
2013,Number,Ljubinje,Both sexes,55-59,281
2013,Number,Ljubinje,M,55-59,153
2013,Number,Ljubinje,F,55-59,128
2013,Number,Milici,Both sexes,55-59,868
2013,Number,Milici,M,55-59,442
2013,Number,Milici,F,55-59,426
2013,Number,Modrica,Both sexes,55-59,1917
2013,Number,Modrica,M,55-59,933
2013,Number,Modrica,F,55-59,984
2013,Number,Mrkonjic Grad,Both sexes,55-59,1335
2013,Number,Mrkonjic Grad,M,55-59,641
2013,Number,Mrkonjic Grad,F,55-59,694
2013,Number,Nevesinje,Both sexes,55-59,937
2013,Number,Nevesinje,M,55-59,490
2013,Number,Nevesinje,F,55-59,447
2013,Number,Novi Grad,Both sexes,55-59,2126
2013,Number,Novi Grad,M,55-59,1077
2013,Number,Novi Grad,F,55-59,1049
2013,Number,Novo Gorazde,Both sexes,55-59,306
2013,Number,Novo Gorazde,M,55-59,155
2013,Number,Novo Gorazde,F,55-59,151
2013,Number,Osmaci,Both sexes,55-59,391
2013,Number,Osmaci,M,55-59,183
2013,Number,Osmaci,F,55-59,208
2013,Number,Ostra Luka,Both sexes,55-59,207
2013,Number,Ostra Luka,M,55-59,99
2013,Number,Ostra Luka,F,55-59,108
2013,Number,Pale,Both sexes,55-59,1921
2013,Number,Pale,M,55-59,943
2013,Number,Pale,F,55-59,978
2013,Number,Pelagicevo,Both sexes,55-59,340
2013,Number,Pelagicevo,M,55-59,181
2013,Number,Pelagicevo,F,55-59,159
2013,Number,Petrovac,Both sexes,55-59,21
2013,Number,Petrovac,M,55-59,8
2013,Number,Petrovac,F,55-59,13
2013,Number,Petrovo,Both sexes,55-59,560
2013,Number,Petrovo,M,55-59,289
2013,Number,Petrovo,F,55-59,271
2013,Number,City of Prijedor,Both sexes,55-59,6393
2013,Number,City of Prijedor,M,55-59,3049
2013,Number,City of Prijedor,F,55-59,3344
2013,Number,Prnjavor,Both sexes,55-59,2501
2013,Number,Prnjavor,M,55-59,1157
2013,Number,Prnjavor,F,55-59,1344
2013,Number,Ribnik,Both sexes,55-59,467
2013,Number,Ribnik,M,55-59,243
2013,Number,Ribnik,F,55-59,224
2013,Number,Rogatica,Both sexes,55-59,954
2013,Number,Rogatica,M,55-59,445
2013,Number,Rogatica,F,55-59,509
2013,Number,Rudo,Both sexes,55-59,665
2013,Number,Rudo,M,55-59,342
2013,Number,Rudo,F,55-59,323
2013,Number,Sokolac,Both sexes,55-59,1073
2013,Number,Sokolac,M,55-59,543
2013,Number,Sokolac,F,55-59,530
2013,Number,Srbac,Both sexes,55-59,1306
2013,Number,Srbac,M,55-59,603
2013,Number,Srbac,F,55-59,703
2013,Number,Srebrenica,Both sexes,55-59,846
2013,Number,Srebrenica,M,55-59,380
2013,Number,Srebrenica,F,55-59,466
2013,Number,Teslic,Both sexes,55-59,2867
2013,Number,Teslic,M,55-59,1375
2013,Number,Teslic,F,55-59,1492
2013,Number,City of Trebinje,Both sexes,55-59,2263
2013,Number,City of Trebinje,M,55-59,1091
2013,Number,City of Trebinje,F,55-59,1172
2013,Number,Trnovo,Both sexes,55-59,232
2013,Number,Trnovo,M,55-59,113
2013,Number,Trnovo,F,55-59,119
2013,Number,Ugljevik,Both sexes,55-59,1129
2013,Number,Ugljevik,M,55-59,594
2013,Number,Ugljevik,F,55-59,535
2013,Number,Foca,Both sexes,55-59,1614
2013,Number,Foca,M,55-59,812
2013,Number,Foca,F,55-59,802
2013,Number,Han Pijesak,Both sexes,55-59,322
2013,Number,Han Pijesak,M,55-59,156
2013,Number,Han Pijesak,F,55-59,166
2013,Number,Cajnice,Both sexes,55-59,371
2013,Number,Cajnice,M,55-59,197
2013,Number,Cajnice,F,55-59,174
2013,Number,Celinac,Both sexes,55-59,1242
2013,Number,Celinac,M,55-59,652
2013,Number,Celinac,F,55-59,590
2013,Number,Samac,Both sexes,55-59,1269
2013,Number,Samac,M,55-59,614
2013,Number,Samac,F,55-59,655
2013,Number,Sekovici,Both sexes,55-59,623
2013,Number,Sekovici,M,55-59,306
2013,Number,Sekovici,F,55-59,317
2013,Number,Sipovo,Both sexes,55-59,970
2013,Number,Sipovo,M,55-59,497
2013,Number,Sipovo,F,55-59,473
2013,Number,City of Banja Luka,Both sexes,60-64,12816
2013,Number,City of Banja Luka,M,60-64,5878
2013,Number,City of Banja Luka,F,60-64,6938
2013,Number,Berkovici,Both sexes,60-64,147
2013,Number,Berkovici,M,60-64,78
2013,Number,Berkovici,F,60-64,69
2013,Number,City of Bijeljina,Both sexes,60-64,7923
2013,Number,City of Bijeljina,M,60-64,3788
2013,Number,City of Bijeljina,F,60-64,4135
2013,Number,Bileca,Both sexes,60-64,695
2013,Number,Bileca,M,60-64,320
2013,Number,Bileca,F,60-64,375
2013,Number,Bratunac,Both sexes,60-64,1280
2013,Number,Bratunac,M,60-64,559
2013,Number,Bratunac,F,60-64,721
2013,Number,Brod,Both sexes,60-64,1119
2013,Number,Brod,M,60-64,572
2013,Number,Brod,F,60-64,547
2013,Number,Visegrad,Both sexes,60-64,927
2013,Number,Visegrad,M,60-64,425
2013,Number,Visegrad,F,60-64,502
2013,Number,Vlasenica,Both sexes,60-64,814
2013,Number,Vlasenica,M,60-64,375
2013,Number,Vlasenica,F,60-64,439
2013,Number,Vukosavlje,Both sexes,60-64,249
2013,Number,Vukosavlje,M,60-64,114
2013,Number,Vukosavlje,F,60-64,135
2013,Number,Gacko,Both sexes,60-64,585
2013,Number,Gacko,M,60-64,291
2013,Number,Gacko,F,60-64,294
2013,Number,City of Gradiska,Both sexes,60-64,4190
2013,Number,City of Gradiska,M,60-64,2068
2013,Number,City of Gradiska,F,60-64,2122
2013,Number,City of Derventa,Both sexes,60-64,1924
2013,Number,City of Derventa,M,60-64,935
2013,Number,City of Derventa,F,60-64,989
2013,Number,City of Doboj,Both sexes,60-64,5331
2013,Number,City of Doboj,M,60-64,2474
2013,Number,City of Doboj,F,60-64,2857
2013,Number,Donji Zabar,Both sexes,60-64,249
2013,Number,Donji Zabar,M,60-64,127
2013,Number,Donji Zabar,F,60-64,122
2013,Number,City of Zvornik,Both sexes,60-64,3811
2013,Number,City of Zvornik,M,60-64,1836
2013,Number,City of Zvornik,F,60-64,1975
2013,Number,East Ilidza,Both sexes,60-64,1160
2013,Number,East Ilidza,M,60-64,545
2013,Number,East Ilidza,F,60-64,615
2013,Number,East Drvar,Both sexes,60-64,11
2013,Number,East Drvar,M,60-64,7
2013,Number,East Drvar,F,60-64,4
2013,Number,East Mostar,Both sexes,60-64,16
2013,Number,East Mostar,M,60-64,10
2013,Number,East Mostar,F,60-64,6
2013,Number,East Stari Grad,Both sexes,60-64,105
2013,Number,East Stari Grad,M,60-64,46
2013,Number,East Stari Grad,F,60-64,59
2013,Number,East Novo Sarajevo,Both sexes,60-64,710
2013,Number,East Novo Sarajevo,M,60-64,329
2013,Number,East Novo Sarajevo,F,60-64,381
2013,Number,Jezero,Both sexes,60-64,69
2013,Number,Jezero,M,60-64,33
2013,Number,Jezero,F,60-64,36
2013,Number,Kalinovik,Both sexes,60-64,156
2013,Number,Kalinovik,M,60-64,80
2013,Number,Kalinovik,F,60-64,76
2013,Number,Knezevo,Both sexes,60-64,720
2013,Number,Knezevo,M,60-64,329
2013,Number,Knezevo,F,60-64,391
2013,Number,Kozarska Dubica,Both sexes,60-64,1557
2013,Number,Kozarska Dubica,M,60-64,760
2013,Number,Kozarska Dubica,F,60-64,797
2013,Number,Kostajnica,Both sexes,60-64,417
2013,Number,Kostajnica,M,60-64,205
2013,Number,Kostajnica,F,60-64,212
2013,Number,Kotor Varos,Both sexes,60-64,1149
2013,Number,Kotor Varos,M,60-64,547
2013,Number,Kotor Varos,F,60-64,602
2013,Number,Krupa Na Uni,Both sexes,60-64,110
2013,Number,Krupa Na Uni,M,60-64,55
2013,Number,Krupa Na Uni,F,60-64,55
2013,Number,Kupres,Both sexes,60-64,13
2013,Number,Kupres,M,60-64,5
2013,Number,Kupres,F,60-64,8
2013,Number,Laktasi,Both sexes,60-64,2396
2013,Number,Laktasi,M,60-64,1167
2013,Number,Laktasi,F,60-64,1229
2013,Number,Lopare,Both sexes,60-64,1102
2013,Number,Lopare,M,60-64,570
2013,Number,Lopare,F,60-64,532
2013,Number,Ljubinje,Both sexes,60-64,249
2013,Number,Ljubinje,M,60-64,125
2013,Number,Ljubinje,F,60-64,124
2013,Number,Milici,Both sexes,60-64,796
2013,Number,Milici,M,60-64,379
2013,Number,Milici,F,60-64,417
2013,Number,Modrica,Both sexes,60-64,1834
2013,Number,Modrica,M,60-64,879
2013,Number,Modrica,F,60-64,955
2013,Number,Mrkonjic Grad,Both sexes,60-64,1359
2013,Number,Mrkonjic Grad,M,60-64,660
2013,Number,Mrkonjic Grad,F,60-64,699
2013,Number,Nevesinje,Both sexes,60-64,914
2013,Number,Nevesinje,M,60-64,428
2013,Number,Nevesinje,F,60-64,486
2013,Number,Novi Grad,Both sexes,60-64,1869
2013,Number,Novi Grad,M,60-64,924
2013,Number,Novi Grad,F,60-64,945
2013,Number,Novo Gorazde,Both sexes,60-64,283
2013,Number,Novo Gorazde,M,60-64,146
2013,Number,Novo Gorazde,F,60-64,137
2013,Number,Osmaci,Both sexes,60-64,378
2013,Number,Osmaci,M,60-64,174
2013,Number,Osmaci,F,60-64,204
2013,Number,Ostra Luka,Both sexes,60-64,201
2013,Number,Ostra Luka,M,60-64,112
2013,Number,Ostra Luka,F,60-64,89
2013,Number,Pale,Both sexes,60-64,1487
2013,Number,Pale,M,60-64,706
2013,Number,Pale,F,60-64,781
2013,Number,Pelagicevo,Both sexes,60-64,374
2013,Number,Pelagicevo,M,60-64,187
2013,Number,Pelagicevo,F,60-64,187
2013,Number,Petrovac,Both sexes,60-64,27
2013,Number,Petrovac,M,60-64,12
2013,Number,Petrovac,F,60-64,15
2013,Number,Petrovo,Both sexes,60-64,499
2013,Number,Petrovo,M,60-64,241
2013,Number,Petrovo,F,60-64,258
2013,Number,City of Prijedor,Both sexes,60-64,5930
2013,Number,City of Prijedor,M,60-64,2766
2013,Number,City of Prijedor,F,60-64,3164
2013,Number,Prnjavor,Both sexes,60-64,2548
2013,Number,Prnjavor,M,60-64,1213
2013,Number,Prnjavor,F,60-64,1335
2013,Number,Ribnik,Both sexes,60-64,522
2013,Number,Ribnik,M,60-64,239
2013,Number,Ribnik,F,60-64,283
2013,Number,Rogatica,Both sexes,60-64,843
2013,Number,Rogatica,M,60-64,403
2013,Number,Rogatica,F,60-64,440
2013,Number,Rudo,Both sexes,60-64,632
2013,Number,Rudo,M,60-64,318
2013,Number,Rudo,F,60-64,314
2013,Number,Sokolac,Both sexes,60-64,955
2013,Number,Sokolac,M,60-64,445
2013,Number,Sokolac,F,60-64,510
2013,Number,Srbac,Both sexes,60-64,1300
2013,Number,Srbac,M,60-64,638
2013,Number,Srbac,F,60-64,662
2013,Number,Srebrenica,Both sexes,60-64,888
2013,Number,Srebrenica,M,60-64,390
2013,Number,Srebrenica,F,60-64,498
2013,Number,Teslic,Both sexes,60-64,2763
2013,Number,Teslic,M,60-64,1279
2013,Number,Teslic,F,60-64,1484
2013,Number,City of Trebinje,Both sexes,60-64,2078
2013,Number,City of Trebinje,M,60-64,990
2013,Number,City of Trebinje,F,60-64,1088
2013,Number,Trnovo,Both sexes,60-64,168
2013,Number,Trnovo,M,60-64,79
2013,Number,Trnovo,F,60-64,89
2013,Number,Ugljevik,Both sexes,60-64,993
2013,Number,Ugljevik,M,60-64,523
2013,Number,Ugljevik,F,60-64,470
2013,Number,Foca,Both sexes,60-64,1282
2013,Number,Foca,M,60-64,617
2013,Number,Foca,F,60-64,665
2013,Number,Han Pijesak,Both sexes,60-64,272
2013,Number,Han Pijesak,M,60-64,131
2013,Number,Han Pijesak,F,60-64,141
2013,Number,Cajnice,Both sexes,60-64,365
2013,Number,Cajnice,M,60-64,178
2013,Number,Cajnice,F,60-64,187
2013,Number,Celinac,Both sexes,60-64,1015
2013,Number,Celinac,M,60-64,499
2013,Number,Celinac,F,60-64,516
2013,Number,Samac,Both sexes,60-64,1300
2013,Number,Samac,M,60-64,582
2013,Number,Samac,F,60-64,718
2013,Number,Sekovici,Both sexes,60-64,550
2013,Number,Sekovici,M,60-64,249
2013,Number,Sekovici,F,60-64,301
2013,Number,Sipovo,Both sexes,60-64,779
2013,Number,Sipovo,M,60-64,380
2013,Number,Sipovo,F,60-64,399
2013,Number,City of Banja Luka,Both sexes,65-69,8896
2013,Number,City of Banja Luka,M,65-69,4146
2013,Number,City of Banja Luka,F,65-69,4750
2013,Number,Berkovici,Both sexes,65-69,123
2013,Number,Berkovici,M,65-69,53
2013,Number,Berkovici,F,65-69,70
2013,Number,City of Bijeljina,Both sexes,65-69,5241
2013,Number,City of Bijeljina,M,65-69,2436
2013,Number,City of Bijeljina,F,65-69,2805
2013,Number,Bileca,Both sexes,65-69,548
2013,Number,Bileca,M,65-69,236
2013,Number,Bileca,F,65-69,312
2013,Number,Bratunac,Both sexes,65-69,789
2013,Number,Bratunac,M,65-69,339
2013,Number,Bratunac,F,65-69,450
2013,Number,Brod,Both sexes,65-69,852
2013,Number,Brod,M,65-69,380
2013,Number,Brod,F,65-69,472
2013,Number,Visegrad,Both sexes,65-69,591
2013,Number,Visegrad,M,65-69,265
2013,Number,Visegrad,F,65-69,326
2013,Number,Vlasenica,Both sexes,65-69,411
2013,Number,Vlasenica,M,65-69,180
2013,Number,Vlasenica,F,65-69,231
2013,Number,Vukosavlje,Both sexes,65-69,236
2013,Number,Vukosavlje,M,65-69,91
2013,Number,Vukosavlje,F,65-69,145
2013,Number,Gacko,Both sexes,65-69,362
2013,Number,Gacko,M,65-69,165
2013,Number,Gacko,F,65-69,197
2013,Number,City of Gradiska,Both sexes,65-69,2768
2013,Number,City of Gradiska,M,65-69,1290
2013,Number,City of Gradiska,F,65-69,1478
2013,Number,City of Derventa,Both sexes,65-69,1520
2013,Number,City of Derventa,M,65-69,686
2013,Number,City of Derventa,F,65-69,834
2013,Number,City of Doboj,Both sexes,65-69,3701
2013,Number,City of Doboj,M,65-69,1673
2013,Number,City of Doboj,F,65-69,2028
2013,Number,Donji Zabar,Both sexes,65-69,213
2013,Number,Donji Zabar,M,65-69,91
2013,Number,Donji Zabar,F,65-69,122
2013,Number,City of Zvornik,Both sexes,65-69,2357
2013,Number,City of Zvornik,M,65-69,1066
2013,Number,City of Zvornik,F,65-69,1291
2013,Number,East Ilidza,Both sexes,65-69,708
2013,Number,East Ilidza,M,65-69,295
2013,Number,East Ilidza,F,65-69,413
2013,Number,East Drvar,Both sexes,65-69,1
2013,Number,East Drvar,M,65-69,0
2013,Number,East Drvar,F,65-69,1
2013,Number,East Mostar,Both sexes,65-69,9
2013,Number,East Mostar,M,65-69,4
2013,Number,East Mostar,F,65-69,5
2013,Number,East Stari Grad,Both sexes,65-69,82
2013,Number,East Stari Grad,M,65-69,37
2013,Number,East Stari Grad,F,65-69,45
2013,Number,East Novo Sarajevo,Both sexes,65-69,490
2013,Number,East Novo Sarajevo,M,65-69,204
2013,Number,East Novo Sarajevo,F,65-69,286
2013,Number,Jezero,Both sexes,65-69,41
2013,Number,Jezero,M,65-69,22
2013,Number,Jezero,F,65-69,19
2013,Number,Kalinovik,Both sexes,65-69,124
2013,Number,Kalinovik,M,65-69,52
2013,Number,Kalinovik,F,65-69,72
2013,Number,Knezevo,Both sexes,65-69,564
2013,Number,Knezevo,M,65-69,259
2013,Number,Knezevo,F,65-69,305
2013,Number,Kozarska Dubica,Both sexes,65-69,901
2013,Number,Kozarska Dubica,M,65-69,409
2013,Number,Kozarska Dubica,F,65-69,492
2013,Number,Kostajnica,Both sexes,65-69,243
2013,Number,Kostajnica,M,65-69,122
2013,Number,Kostajnica,F,65-69,121
2013,Number,Kotor Varos,Both sexes,65-69,846
2013,Number,Kotor Varos,M,65-69,353
2013,Number,Kotor Varos,F,65-69,493
2013,Number,Krupa Na Uni,Both sexes,65-69,89
2013,Number,Krupa Na Uni,M,65-69,51
2013,Number,Krupa Na Uni,F,65-69,38
2013,Number,Kupres,Both sexes,65-69,28
2013,Number,Kupres,M,65-69,13
2013,Number,Kupres,F,65-69,15
2013,Number,Laktasi,Both sexes,65-69,1650
2013,Number,Laktasi,M,65-69,808
2013,Number,Laktasi,F,65-69,842
2013,Number,Lopare,Both sexes,65-69,770
2013,Number,Lopare,M,65-69,365
2013,Number,Lopare,F,65-69,405
2013,Number,Ljubinje,Both sexes,65-69,140
2013,Number,Ljubinje,M,65-69,57
2013,Number,Ljubinje,F,65-69,83
2013,Number,Milici,Both sexes,65-69,375
2013,Number,Milici,M,65-69,177
2013,Number,Milici,F,65-69,198
2013,Number,Modrica,Both sexes,65-69,1438
2013,Number,Modrica,M,65-69,676
2013,Number,Modrica,F,65-69,762
2013,Number,Mrkonjic Grad,Both sexes,65-69,989
2013,Number,Mrkonjic Grad,M,65-69,443
2013,Number,Mrkonjic Grad,F,65-69,546
2013,Number,Nevesinje,Both sexes,65-69,611
2013,Number,Nevesinje,M,65-69,241
2013,Number,Nevesinje,F,65-69,370
2013,Number,Novi Grad,Both sexes,65-69,1281
2013,Number,Novi Grad,M,65-69,567
2013,Number,Novi Grad,F,65-69,714
2013,Number,Novo Gorazde,Both sexes,65-69,144
2013,Number,Novo Gorazde,M,65-69,80
2013,Number,Novo Gorazde,F,65-69,64
2013,Number,Osmaci,Both sexes,65-69,248
2013,Number,Osmaci,M,65-69,124
2013,Number,Osmaci,F,65-69,124
2013,Number,Ostra Luka,Both sexes,65-69,137
2013,Number,Ostra Luka,M,65-69,59
